essay,Environment,Population,evolline,Replicate,Growth
3,8,8,2,4,-0.180834345
3,8,8,2,5,0.118567202
3,8,8,2,6,0.065596772
3,8,8,2,7,-0.180834345
3,8,8,2,8,0.068127631
3,8,8,2,9,-0.180834345
3,8,8,2,10,0.095352752
3,8,8,2,11,0.139679406
3,8,8,2,12,-0.180834345
3,1,9,3,1,0.06258106
3,1,9,3,2,0.298477912
3,1,9,3,3,0.180061557
3,1,9,3,4,0.362121301
3,1,9,3,5,0.323332456
3,1,9,3,6,0.294492658
3,1,9,3,7,0.270561568
3,1,9,3,8,0.218629136
3,1,9,3,9,0.246769353
3,1,9,3,10,-0.231911598
3,1,9,3,11,0.433208198
3,1,9,3,12,0.42826403
3,2,9,3,1,-0.242067183
3,2,9,3,2,0.112096058
3,2,9,3,3,-0.242067183
3,2,9,3,4,-0.192641544
3,2,9,3,5,-0.242067183
3,2,9,3,6,0.25764056
3,2,9,3,7,0.304737601
3,2,9,3,8,0.25764056
3,2,9,3,9,0.06557199
3,2,9,3,10,0.141600225
3,2,9,3,11,0.224211162
3,2,9,3,12,0
3,3,9,3,1,0.335081018
3,3,9,3,2,0.251099226
3,3,9,3,3,0.335081018
3,3,9,3,4,0.330608754
3,3,9,3,5,0.309194266
3,3,9,3,6,0.158198086
3,3,9,3,7,0.239227145
3,3,9,3,8,0.174822468
3,3,9,3,9,-0.239227145
3,3,9,3,10,0.146945945
3,3,9,3,11,0.193983715
3,3,9,3,12,0.193983715
3,4,9,3,1,-0.025200951
3,4,9,3,2,0.202234267
3,4,9,3,3,-0.0704204
3,4,9,3,4,0.202234267
3,4,9,3,5,0.206638287
3,4,9,3,6,0.275813538
3,4,9,3,7,0
3,4,9,3,8,0.219621377
3,4,9,3,9,0.038369799
3,4,9,3,10,0.170728189
3,4,9,3,11,0.124429697
3,4,9,3,12,-0.16482235
3,5,9,3,1,0.313850283
3,5,9,3,2,-0.228772502
3,5,9,3,3,0.211003194
3,5,9,3,4,-0.228772502
3,5,9,3,5,-0.181430366
3,5,9,3,6,0.18530706
3,5,9,3,7,0.330130005
3,5,9,3,8,0.165658298
3,5,9,3,9,-0.104726543
3,5,9,3,10,0.133823335
3,5,9,3,11,-0.181430366
3,5,9,3,12,0
3,6,9,3,1,0.074142666
3,6,9,3,2,0.195071758
3,6,9,3,3,0.116960661
3,6,9,3,4,0.240321202
3,6,9,3,5,-0.157066685
3,6,9,3,6,-0.066732516
3,6,9,3,7,0.223799201
3,6,9,3,9,0.258341126
3,6,9,3,10,0.17206953
3,6,9,3,11,0.039036019
3,6,9,3,12,0.162358254
3,7,9,3,1,0.192207922
3,7,9,3,2,0.092846111
3,7,9,3,3,-0.181214891
3,7,9,3,4,-0.155951323
3,7,9,3,5,0.068618963
3,7,9,3,6,0.053424671
3,7,9,3,7,0.29876766
3,7,9,3,8,-0.155951323
3,7,9,3,9,-0.155951323
3,7,9,3,10,0.209118809
3,7,9,3,11,0.068618963
3,7,9,3,12,0.153740773
3,8,9,3,1,0.17751517
3,8,9,3,2,0.139962845
3,8,9,3,3,-0.181295459
3,8,9,3,4,-0.181295459
3,8,9,3,5,-0.181295459
3,8,9,3,6,-0.181295459
3,8,9,3,8,0
3,8,9,3,9,-0.156504868
3,8,9,3,10,0.118797393
3,8,9,3,11,-0.181295459
3,8,9,3,12,0.038403778
3,1,10,3,1,0.364249851
3,1,10,3,2,0.135659588
3,1,10,3,3,0.107743245
3,1,10,3,4,0.381668726
3,1,10,3,5,0.299540241
3,1,10,3,6,0.186586056
3,1,10,3,7,0.325612165
3,1,10,3,8,0.152145213
3,1,10,3,9,0.186586056
3,1,10,3,10,0
3,1,10,3,11,0.274685697
3,1,10,3,12,0.381928262
3,2,10,3,1,0.112096058
3,2,10,3,2,0.287125679
3,2,10,3,3,0.028912146
3,2,10,3,4,0.380765836
3,2,10,3,5,0.258213534
3,2,10,3,6,0.192641544
3,2,10,3,7,0.287125679
3,2,10,3,8,0.468691305
3,2,10,3,9,0.358498342
3,2,10,3,10,0.399813759
3,2,10,3,11,0.218571399
3,2,10,3,12,-0.242067183
3,3,10,3,1,0.415308161
3,3,10,3,2,0.146328484
3,3,10,3,5,0.302732231
3,3,10,3,6,0.139938909
3,3,10,3,7,0.065024617
3,3,10,3,8,0.375384423
3,3,10,3,9,-0.015386981
3,3,10,3,10,0.158198086
3,3,10,3,11,0.275820438
3,3,10,3,12,0.282483284
3,4,10,3,1,0.064821481
3,4,10,3,2,0.139171308
3,4,10,3,3,0.125642001
3,4,10,3,4,-0.190023301
3,4,10,3,5,0.072786706
3,4,10,3,6,0.031593413
3,4,10,3,7,0.170728189
3,4,10,3,8,0.096414894
3,4,10,3,9,-0.190023301
3,4,10,3,10,-0.16482235
3,4,10,3,11,0.102013813
3,4,10,3,12,0.094048588
3,5,10,3,1,-0.228772502
3,5,10,3,2,0.338543399
3,5,10,3,3,0.265981856
3,5,10,3,4,-0.228772502
3,5,10,3,5,0.211003194
3,5,10,3,6,0
3,5,10,3,7,-0.228772502
3,5,10,3,8,0.072562235
3,5,10,3,9,0.303350008
3,5,10,3,10,0.406833829
3,5,10,3,11,0.471928118
3,5,10,3,12,-0.181430366
3,6,10,3,1,0.139537613
3,6,10,3,2,0
3,6,10,3,3,-0.066732516
3,6,10,3,4,-0.182149225
3,6,10,3,5,0.039036019
3,6,10,3,6,0.137275713
3,6,10,3,7,0.139537613
3,6,10,3,8,0.108069623
3,6,10,3,9,0.022820641
3,6,10,3,10,0.113178686
3,6,10,3,11,0.096753976
3,6,10,3,12,0.088215588
3,7,10,3,1,-0.181214891
3,7,10,3,2,0.209118809
3,7,10,3,3,-0.155951323
3,7,10,3,4,0.192453585
3,7,10,3,5,-0.181214891
3,7,10,3,6,0.234382377
3,7,10,3,7,-0.155951323
3,7,10,3,8,0.155951323
3,7,10,3,9,0.060497588
3,7,10,3,10,0.160764458
3,7,10,3,11,0.321968027
3,7,10,3,12,0.154689845
3,8,10,3,1,0.091549479
3,8,10,3,2,-0.065651692
3,8,10,3,3,-0.181295459
3,8,10,3,4,0.029831029
3,8,10,3,5,0.154464411
3,8,10,3,6,-0.116648173
3,8,10,3,7,0.118797393
3,8,10,3,8,-0.181295459
3,8,10,3,9,-0.156504868
3,8,10,3,10,-0.181295459
3,8,10,3,11,0.192016735
3,8,10,3,12,0.156504868
3,1,12,3,1,0.334204957
3,1,12,3,2,0.433208198
3,1,12,3,3,-0.184188293
3,1,12,3,4,0.299540241
3,1,12,3,5,0.325612165
3,1,12,3,6,0.323332456
3,1,12,3,7,0.234309361
3,1,12,3,8,0.274685697
3,1,12,3,9,-0.231911598
3,1,12,3,10,0.294492658
3,1,12,3,11,0.212104637
3,1,12,3,12,0.34394221
3,2,12,3,1,0.141600225
3,2,12,3,2,-0.112096058
3,2,12,3,3,0.188124292
3,2,12,3,4,0.159212147
3,2,12,3,5,0.312054993
3,2,12,3,6,-0.242067183
3,2,12,3,7,0.417190831
3,2,12,3,8,0.188124292
3,2,12,3,9,-0.192641544
3,2,12,3,10,-0.242067183
3,2,12,3,11,0.330258937
3,2,12,3,12,-0.242067183
3,3,12,3,1,0.328618983
3,3,12,3,2,0.284473054
3,3,12,3,3,0.174822468
3,3,12,3,4,0.251099226
3,3,12,3,5,0.455507624
3,3,12,3,6,0.111160317
3,3,12,3,7,-0.239227145
3,3,12,3,8,0.145436215
3,3,12,3,9,-0.239227145
3,3,12,3,10,0.356232035
3,3,12,3,11,0.176184933
3,3,12,3,12,0.330608754
3,4,12,3,1,0.147100002
3,4,12,3,2,0.085162011
3,4,12,3,3,0.102013813
3,4,12,3,5,-0.190023301
3,4,12,3,6,0.125642001
3,4,12,3,7,0.147100002
3,4,12,3,8,0.079563092
3,4,12,3,9,-0.0704204
3,4,12,3,10,0.204879765
3,4,12,3,11,0.142406467
3,4,12,3,12,0.189251177
3,5,12,3,1,0.338543399
3,5,12,3,2,0.133823335
3,5,12,3,3,-0.228772502
3,5,12,3,4,-0.228772502
3,5,12,3,5,0.215144783
3,5,12,3,6,0.318368346
3,5,12,3,7,0.242691467
3,5,12,3,8,-0.181430366
3,5,12,3,9,0.211003194
3,5,12,3,10,-0.228772502
3,5,12,3,11,-0.228772502
3,5,12,3,12,0.0612611
3,6,12,3,1,0.140875182
3,6,12,3,2,0.076529006
3,6,12,3,3,-0.182149225
3,6,12,3,4,0.076529006
3,6,12,3,5,0.134246963
3,6,12,3,6,0.03002146
3,6,12,3,7,0.027759561
3,6,12,3,8,0.039036019
3,6,12,3,9,0
3,6,12,3,10,0.118237048
3,6,12,3,11,0.118237048
3,6,12,3,12,0.119574617
3,7,12,3,1,0.209491607
3,7,12,3,2,0.2634222
3,7,12,3,3,-0.181214891
3,7,12,3,4,0.106003916
3,7,12,3,5,0.160764458
3,7,12,3,6,0.186818512
3,7,12,3,7,0.239936767
3,7,12,3,8,-0.007918343
3,7,12,3,9,-0.000755556
3,7,12,3,10,0.117304892
3,7,12,3,11,0.113027602
3,7,12,3,12,0.248458025
3,8,12,3,1,0.161097969
3,8,12,3,2,0.154200498
3,8,12,3,3,0.112714931
3,8,12,3,4,0.263512335
3,8,12,3,6,0.091549479
3,8,12,3,7,-0.181295459
3,8,12,3,8,0.187423634
3,8,12,3,9,0.091549479
3,8,12,3,10,0.154464411
3,8,12,3,11,-0.181295459
3,8,12,3,12,0.208197653
3,1,13,4,1,0.301501541
3,1,13,4,2,0.240120241
3,1,13,4,3,0.329514686
3,1,13,4,4,-0.205674523
3,1,13,4,5,0.302719562
3,1,13,4,6,-0.09138562
3,1,13,4,7,0.315623789
3,1,13,4,8,0.187659941
3,1,13,4,9,0.315733261
3,1,13,4,10,0.256142277
3,1,13,4,11,0.233648585
3,1,13,4,12,0.280179839
3,2,13,4,1,0.1882279
3,2,13,4,2,-0.242231411
3,2,13,4,3,0.359379875
3,2,13,4,4,0.359768086
3,2,13,4,5,-0.242231411
3,2,13,4,6,0.287277483
3,2,13,4,7,0.228842948
3,2,13,4,8,-0.242231411
3,2,13,4,9,0.257787584
3,2,13,4,10,0.1882279
3,2,13,4,11,0.14621862
3,2,13,4,12,0.30781403
3,3,13,4,1,0.377015091
3,3,13,4,2,0.332271763
3,3,13,4,3,0.257556222
3,3,13,4,4,-0.240090986
3,3,13,4,6,-0.240090986
3,3,13,4,7,0.332271763
3,3,13,4,8,0.257556222
3,3,13,4,9,0.285719838
3,3,13,4,10,0.11216318
3,3,13,4,11,0.220108583
3,3,13,4,12,0.18699615
3,4,13,4,1,0.170782902
3,4,13,4,2,0.170782902
3,4,13,4,3,0.280109732
3,4,13,4,4,0.238200403
3,4,13,4,5,0.253856582
3,4,13,4,7,0.235929121
3,4,13,4,8,0.096455033
3,4,13,4,9,0.14833659
3,4,13,4,10,0.223482388
3,4,13,4,11,0.00077124
3,4,13,4,12,0.14833659
3,5,13,4,1,0.058361074
3,5,13,4,2,0
3,5,13,4,3,-0.230526242
3,5,13,4,4,0.315967064
3,5,13,4,5,0.107082788
3,5,13,4,6,0.321129355
3,5,13,4,7,0.304300498
3,5,13,4,8,0.331733031
3,5,13,4,9,-0.230526242
3,5,13,4,10,0.352047482
3,5,13,4,11,0.293362936
3,5,13,4,12,0.014438452
3,6,13,4,2,0.268335762
3,6,13,4,3,0.09192132
3,6,13,4,4,-0.066756931
3,6,13,4,5,0.139624294
3,6,13,4,6,-0.157140535
3,6,13,4,7,0.11962795
3,6,13,4,8,0.140951096
3,6,13,4,10,0.052871019
3,6,13,4,11,0.171828435
3,6,13,4,12,0.162442027
3,7,13,4,1,-0.181140013
3,7,13,4,2,0.095418216
3,7,13,4,3,0.134119401
3,7,13,4,4,0.187553847
3,7,13,4,5,0.175436692
3,7,13,4,6,0.24670529
3,7,13,4,7,0.230181478
3,7,13,4,8,0.127755492
3,7,13,4,9,0.194573051
3,7,13,4,10,0.249241122
3,7,13,4,11,0.175436692
3,7,13,4,12,0.087688306
3,8,13,4,1,-0.156583477
3,8,13,4,2,-0.181348066
3,8,13,4,3,0.118846054
3,8,13,4,4,0.116360051
3,8,13,4,5,-0.116740818
3,8,13,4,7,0.129332886
3,8,13,4,8,-0.181348066
3,8,13,4,9,0.116740818
3,8,13,4,10,0.053187911
3,8,13,4,11,-0.116740818
3,8,13,4,12,0.139983255
3,1,14,4,1,0.282490098
3,1,14,4,2,0.211697503
3,1,14,4,3,0.158240343
3,1,14,4,4,0.18666308
3,1,14,4,5,0.18666308
3,1,14,4,6,-0.205674523
3,1,14,4,7,0.352648443
3,1,14,4,8,-0.205674523
3,1,14,4,9,0
3,1,14,4,10,0.233648585
3,1,14,4,11,0.2780487
3,1,14,4,12,-0.205674523
3,2,14,4,1,0.192750228
3,2,14,4,2,0.224865882
3,2,14,4,3,0.094527255
3,2,14,4,4,0.221694865
3,2,14,4,5,0.249799237
3,2,14,4,6,0.258332847
3,2,14,4,7,-0.242231411
3,2,14,4,8,-0.242231411
3,2,14,4,9,0.1882279
3,2,14,4,10,0.338169832
3,2,14,4,11,0.274347065
3,2,14,4,12,0.257787584
3,3,14,4,1,0.547253776
3,3,14,4,2,-0.240090986
3,3,14,4,3,0.074832969
3,3,14,4,4,0.145393042
3,3,14,4,5,-0.083999565
3,3,14,4,6,-0.240090986
3,3,14,4,7,0.223104629
3,3,14,4,8,0
3,3,14,4,9,-0.240090986
3,3,14,4,10,0.046669354
3,3,14,4,11,0.065611254
3,3,14,4,12,0.112280608
3,4,14,4,1,0.189300231
3,4,14,4,2,0.096455033
3,4,14,4,3,0.116700291
3,4,14,4,4,0.170782902
3,4,14,4,5,0.125673211
3,4,14,4,6,0.206710943
3,4,14,4,7,0.150390804
3,4,14,4,8,0.202272362
3,4,14,4,9,0.14833659
3,4,14,4,10,0.125673211
3,4,14,4,11,0.219674425
3,4,14,4,12,0.165108035
3,5,14,4,1,-0.230526242
3,5,14,4,2,-0.230526242
3,5,14,4,3,-0.230526242
3,5,14,4,4,0.212840862
3,5,14,4,5,-0.183059235
3,5,14,4,6,-0.230526242
3,5,14,4,7,0
3,5,14,4,8,0.317294579
3,5,14,4,9,-0.230526242
3,5,14,4,10,-0.153295088
3,5,14,4,11,0.15100541
3,5,14,4,12,0.296266476
3,6,14,4,1,0.180001397
3,6,14,4,2,0.211228813
3,6,14,4,3,4.31E-05
3,6,14,4,4,0.118301148
3,6,14,4,5,-0.182249665
3,6,14,4,6,0.052871019
3,6,14,4,7,-0.043939198
3,6,14,4,8,-0.103445462
3,6,14,4,9,0.171828435
3,6,14,4,10,0.09192132
3,6,14,4,11,0.129433905
3,7,14,4,1,-0.027304798
3,7,14,4,2,0.095418216
3,7,14,4,3,0.030718859
3,7,14,4,4,0.193707131
3,7,14,4,5,0.1923425
3,7,14,4,6,-0.181140013
3,7,14,4,7,0.206155551
3,7,14,4,8,0.117213593
3,7,14,4,9,0.160649086
3,7,14,4,10,-0.181140013
3,7,14,4,11,0.112967886
3,7,14,4,12,0.079486963
3,8,14,4,1,-0.156583477
3,8,14,4,2,-0.156583477
3,8,14,4,3,-0.181348066
3,8,14,4,4,0.127283044
3,8,14,4,5,0
3,8,14,4,6,0.014486356
3,8,14,4,7,-0.181348066
3,8,14,4,8,-0.065658143
3,8,14,4,9,-0.156583477
3,8,14,4,10,0.10345096
3,8,14,4,12,-0.156583477
3,1,15,4,1,0.240120241
3,1,15,4,2,0.230708947
3,1,15,4,3,0.189287554
3,1,15,4,4,0.066854723
3,1,15,4,5,0.293577401
3,1,15,4,6,0.240120241
3,1,15,4,7,0.211697503
3,1,15,4,8,0.115058249
3,1,15,4,9,0.26044371
3,1,15,4,10,0.26044371
3,1,15,4,11,0.158240343
3,1,15,4,12,-0.205674523
3,2,15,4,1,0.22432062
3,2,15,4,2,0.244857166
3,2,15,4,3,0
3,2,15,4,4,0.195375983
3,2,15,4,5,-0.242231411
3,2,15,4,6,0.192750228
3,2,15,4,7,-0.242231411
3,2,15,4,8,0.195375983
3,2,15,4,9,0.425350705
3,2,15,4,10,-0.192750228
3,2,15,4,11,-0.080636002
3,2,15,4,12,0.1882279
3,3,15,4,1,0.220108583
3,3,15,4,2,0.179907428
3,3,15,4,3,-0.240090986
3,3,15,4,4,-0.079781787
3,3,15,4,5,-0.240090986
3,3,15,4,6,0.332271763
3,3,15,4,7,-0.240090986
3,3,15,4,8,0.371313495
3,3,15,4,9,0.394064241
3,3,15,4,10,0.41083531
3,3,15,4,11,0.336348078
3,3,15,4,12,-0.240090986
3,4,15,4,1,0.189300231
3,4,15,4,2,0.142444656
3,4,15,4,3,0.125673211
3,4,15,4,4,-0.124481498
3,4,15,4,5,0.281091113
3,4,15,4,7,0.253856582
3,4,15,4,8,0.125673211
3,4,15,4,9,0.219683074
3,4,15,4,11,0.116700291
3,4,15,4,12,0.133471736
3,5,15,4,1,0.172355115
3,5,15,4,2,0.268500057
3,5,15,4,3,0.321129355
3,5,15,4,4,0.183059235
3,5,15,4,5,0.134849207
3,5,15,4,6,0.331733031
3,5,15,4,7,0.381531652
3,5,15,4,8,-0.183059235
3,5,15,4,9,-0.230526242
3,5,15,4,10,0.212840862
3,5,15,4,11,0.1335945
3,5,15,4,12,0.212080362
3,6,15,4,1,0.096810217
3,6,15,4,2,0.096810217
3,6,15,4,3,-0.118133362
3,6,15,4,4,-0.182249665
3,6,15,4,5,0.039050301
3,6,15,4,6,0.171828435
3,6,15,4,7,0.193319366
3,6,15,4,8,0.09192132
3,6,15,4,9,0.111065596
3,6,15,4,10,0.039050301
3,6,15,4,11,-0.157140535
3,6,15,4,12,0.210878736
3,7,15,4,1,0.245816861
3,7,15,4,2,-0.181140013
3,7,15,4,3,-0.155860433
3,7,15,4,4,0.183089543
3,7,15,4,5,-0.155860433
3,7,15,4,6,-0.181140013
3,7,15,4,7,0.183089543
3,7,15,4,8,-0.181140013
3,7,15,4,9,-0.181140013
3,7,15,4,10,0.044706323
3,7,15,4,11,0.030718859
3,7,15,4,12,0.118025168
3,8,15,4,1,0.14004728
3,8,15,4,2,-0.181348066
3,8,15,4,3,-0.181348066
3,8,15,4,4,-0.181348066
3,8,15,4,5,0.068289001
3,8,15,4,6,-0.181348066
3,8,15,4,7,-0.181348066
3,8,15,4,8,-0.156583477
3,8,15,4,9,0.106081818
3,8,15,4,10,-0.116740818
3,8,15,4,11,-0.181348066
3,8,15,4,12,-0.181348066
3,1,16,4,1,-0.205674523
3,1,16,4,2,0.158240343
3,1,16,4,3,0.40198329
3,1,16,4,4,0.187659941
3,1,16,4,5,0.158240343
3,1,16,4,6,0.315623789
3,1,16,4,7,0.118180744
3,1,16,4,8,0.187659941
3,1,16,4,9,0.300095088
3,1,16,4,10,0.18666308
3,1,16,4,11,0.318108298
3,1,16,4,12,0.2780487
3,2,16,4,1,-0.242231411
3,2,16,4,2,0.378819096
3,2,16,4,3,0.500959512
3,2,16,4,4,0.278324131
3,2,16,4,5,0.065582618
3,2,16,4,6,-0.242231411
3,2,16,4,7,-0.242231411
3,2,16,4,8,0.028944636
3,2,16,4,9,0.373396648
3,2,16,4,10,-0.192750228
3,2,16,4,11,0.274347065
3,2,16,4,12,0.278324131
3,3,16,4,1,0.256217062
3,3,16,4,2,0.277551645
3,3,16,4,3,0.396997494
3,3,16,4,4,0.220108583
3,3,16,4,5,0.285719838
3,3,16,4,6,-0.240090986
3,3,16,4,7,0.282500463
3,3,16,4,8,0.409487074
3,3,16,4,9,0.352254167
3,3,16,4,10,0.194941013
3,3,16,4,11,0.209410204
3,3,16,4,12,0.228053447
3,4,16,4,1,0.233236424
3,4,16,4,2,0.202272362
3,4,16,4,3,0.198729098
3,4,16,4,4,0.312035844
3,4,16,4,5,0.188193613
3,4,16,4,6,0.165530234
3,4,16,4,7,0.055898724
3,4,16,4,8,0.124481498
3,4,16,4,9,0.170782902
3,4,16,4,10,0.031636299
3,4,16,4,11,0.111173048
3,4,16,4,12,0.223482388
3,5,16,4,1,0.240677288
3,5,16,4,2,0.296266476
3,5,16,4,3,0.139897113
3,5,16,4,4,0.272731113
3,5,16,4,5,0.264595275
3,5,16,4,6,-0.183059235
3,5,16,4,7,0.472833467
3,5,16,4,8,0.072943748
3,5,16,4,9,0.212840862
3,5,16,4,10,0.340829943
3,5,16,4,11,-0.230526242
3,5,16,4,12,0.321129355
3,6,16,4,1,0.155638995
3,6,16,4,2,-0.039007173
3,6,16,4,3,-0.182249665
3,6,16,4,4,0.069103587
3,6,16,4,5,0.178981544
3,6,16,4,6,0.139624294
3,6,16,4,7,-0.182249665
3,6,16,4,8,-0.182249665
3,6,16,4,9,-0.182249665
3,6,16,4,10,-0.182249665
3,6,16,4,11,-0.118133362
3,6,16,4,12,-0.182249665
3,7,16,4,1,0.148852662
3,7,16,4,2,0.170648039
3,7,16,4,3,0.118025168
3,7,16,4,4,0.138042134
3,7,16,4,5,0.15506029
3,7,16,4,6,0.175436692
3,7,16,4,7,0.138042134
3,7,16,4,8,0.105960115
3,7,16,4,9,0.193707131
3,7,16,4,10,0.090360933
3,7,16,4,11,0.193707131
3,7,16,4,12,0.037394559
3,8,16,4,1,-0.181348066
3,8,16,4,2,0.118846054
3,8,16,4,3,0.14004728
3,8,16,4,4,-0.181348066
3,8,16,4,5,0.116676793
3,8,16,4,6,-0.065658143
3,8,16,4,7,-0.051171788
3,8,16,4,8,0.091595462
3,8,16,4,9,-0.156583477
3,8,16,4,10,0.061714013
3,8,16,4,11,0.161184481
3,1,17,5,1,-0.232305246
3,1,17,5,2,0.30005755
3,1,17,5,3,0.275150256
3,1,17,5,4,-0.232305246
3,1,17,5,5,0.29897945
3,1,17,5,6,-0.232305246
3,1,17,5,7,0.272104057
3,1,17,5,8,0.215085675
3,1,17,5,9,0.362735879
3,1,17,5,10,0.212471927
3,1,17,5,11,0.294983574
3,1,17,5,12,0
3,2,17,5,1,-0.242002449
3,2,17,5,2,0.401287555
3,2,17,5,3,-0.112223655
3,2,17,5,4,-0.242002449
3,2,17,5,5,0.278130397
3,2,17,5,6,0.242002449
3,2,17,5,7,0.287176644
3,2,17,5,8,-0.112223655
3,2,17,5,9,0
3,2,17,5,10,0.333548865
3,2,17,5,11,0
3,2,17,5,12,0
3,3,17,5,1,0.356805804
3,3,17,5,2,0.30370435
3,3,17,5,3,0.310954119
3,3,17,5,4,0.510437559
3,3,17,5,5,0.350896849
3,3,17,5,6,-0.23975541
3,3,17,5,7,0.329318358
3,3,17,5,8,0
3,3,17,5,9,-0.23975541
3,3,17,5,10,0.093705746
3,3,17,5,11,0.224168902
3,3,17,5,12,0.408955861
3,4,17,5,1,0.166584845
3,4,17,5,2,0.184758764
3,4,17,5,3,0.094510567
3,4,17,5,4,0.171919754
3,4,17,5,5,-0.125283978
3,4,17,5,6,0.125283978
3,4,17,5,7,0.141328265
3,4,17,5,8,0.097192698
3,4,17,5,9,0.109342703
3,4,17,5,10,-0.110451842
3,4,17,5,11,0.167796996
3,4,17,5,12,0.119886815
3,5,17,5,1,0.181293219
3,5,17,5,2,0.293586295
3,5,17,5,3,0.210970026
3,5,17,5,4,0.210970026
3,5,17,5,5,0.314609515
3,5,17,5,6,0.210970026
3,5,17,5,7,0.290501635
3,5,17,5,8,-0.228695136
3,5,17,5,9,0.294935942
3,5,17,5,10,-0.104742946
3,5,17,5,11,-0.104742946
3,5,17,5,12,0.406665769
3,6,17,5,1,-0.142497149
3,6,17,5,2,0.113251108
3,6,17,5,3,-0.066799515
3,6,17,5,4,0.134374413
3,6,17,5,5,-0.182319565
3,6,17,5,6,0.069093434
3,6,17,5,7,-0.157194418
3,6,17,5,8,-0.118116006
3,6,17,5,9,0.069093434
3,6,17,5,10,0.118116006
3,6,17,5,11,-0.076441638
3,6,17,5,12,0.157194418
3,7,17,5,1,0.130177233
3,7,17,5,2,0.167994343
3,7,17,5,3,0.125273562
3,7,17,5,4,0.066945594
3,7,17,5,5,0.173525755
3,7,17,5,6,0.093146756
3,7,17,5,7,0
3,7,17,5,8,0.136682937
3,7,17,5,9,0.115385445
3,7,17,5,10,0.173525755
3,7,17,5,11,0.134767449
3,7,17,5,12,-0.152461537
3,8,17,5,1,0
3,8,17,5,2,-0.181789938
3,8,17,5,3,0.138278158
3,8,17,5,4,-0.042515678
3,8,17,5,5,0.106340297
3,8,17,5,6,0.113086782
3,8,17,5,7,0.110328439
3,8,17,5,8,0.023347579
3,8,17,5,9,0.080371534
3,8,17,5,10,0.023347579
3,8,17,5,11,-0.181789938
3,8,17,5,12,0.178112211
3,1,18,5,1,0.28751015
3,1,18,5,2,0.152407347
3,1,18,5,3,0.243039168
3,1,18,5,4,0.29897945
3,1,18,5,5,0.2469663
3,1,18,5,6,-0.079195818
3,1,18,5,7,0.29897945
3,1,18,5,8,0.152407347
3,1,18,5,9,0.247196763
3,1,18,5,10,0.184518434
3,1,18,5,11,0.180360839
3,1,18,5,12,0.242252114
3,2,18,5,1,-0.242002449
3,2,18,5,2,-0.242002449
3,2,18,5,3,0.42035716
3,2,18,5,4,-0.192675737
3,2,18,5,5,0.258322367
3,2,18,5,6,0.195413054
3,2,18,5,7,0.359653455
3,2,18,5,8,-0.242002449
3,2,18,5,9,0.188139383
3,2,18,5,10,0.278130397
3,2,18,5,12,0.06564663
3,3,18,5,1,0.191634364
3,3,18,5,2,-0.23975541
3,3,18,5,3,-0.23975541
3,3,18,5,4,0.25231791
3,3,18,5,5,0.301447896
3,3,18,5,6,0.093705746
3,3,18,5,7,0.227712841
3,3,18,5,8,-0.23975541
3,3,18,5,9,-0.23975541
3,3,18,5,10,0.158612163
3,3,18,5,11,0.257191103
3,3,18,5,12,0.331853357
3,4,18,5,1,0
3,4,18,5,2,0.164057773
3,4,18,5,3,-0.191507718
3,4,18,5,4,0.102589861
3,4,18,5,5,-0.191507718
3,4,18,5,6,-0.191507718
3,4,18,5,7,-0.125283978
3,4,18,5,8,-0.191507718
3,4,18,5,9,0.134718951
3,4,18,5,10,0.015945163
3,4,18,5,11,0.188881521
3,4,18,5,12,0.26997244
3,5,18,5,1,0.411936817
3,5,18,5,2,-0.228695136
3,5,18,5,3,-0.104742946
3,5,18,5,4,0.228695136
3,5,18,5,5,-0.228695136
3,5,18,5,6,-0.181293219
3,5,18,5,7,0.324218073
3,5,18,5,8,-0.228695136
3,5,18,5,9,-0.104742946
3,5,18,5,10,0.24274126
3,5,18,5,11,0.106049735
3,5,18,5,12,0.318229979
3,6,18,5,1,0.113251108
3,6,18,5,2,-0.04394011
3,6,18,5,3,-0.04394011
3,6,18,5,4,0
3,6,18,5,5,-0.182319565
3,6,18,5,6,0.061934617
3,6,18,5,7,0.027752481
3,6,18,5,8,-0.182319565
3,6,18,5,9,0.106650109
3,6,18,5,10,0.153573911
3,6,18,5,11,-0.025125147
3,6,18,5,12,-0.118116006
3,7,18,5,1,0.022238689
3,7,18,5,2,0.157006137
3,7,18,5,3,0.14466683
3,7,18,5,4,0.114444248
3,7,18,5,5,0.014791788
3,7,18,5,6,0.268124814
3,7,18,5,7,0.093146756
3,7,18,5,8,-0.114444248
3,7,18,5,9,0.168981155
3,7,18,5,10,-0.177748266
3,7,18,5,11,-0.177748266
3,7,18,5,12,0.172784738
3,8,18,5,1,-0.117074925
3,8,18,5,2,-0.05135498
3,8,18,5,3,-0.181789938
3,8,18,5,4,-0.181789938
3,8,18,5,5,-0.181789938
3,8,18,5,6,-0.181789938
3,8,18,5,7,0.095820162
3,8,18,5,8,0.038527536
3,8,18,5,9,-0.181789938
3,8,18,5,10,-0.065863257
3,8,18,5,11,0.038527536
3,8,18,5,12,0.038527536
3,1,20,5,1,0.309875091
3,1,20,5,2,-0.232305246
3,1,20,5,3,-0.232305246
3,1,20,5,4,0.323886745
3,1,20,5,6,0.014891517
3,1,20,5,7,0.135102803
3,1,20,5,8,0.439930906
3,1,20,5,9,0
